"date","dpi","band_number","bird_ID","swab_id","mass","l_eye_score","r_eye_score","treatment","temp","stack","cage","scorer","swab","swabber","plasma","rbcs","smear","experiment_notes","start_time","cap_time","bleed_time","hematocrit","samplers","sampled_first","room","cap_date","Location","sex","cap_mass","trap_method","bci_intake","Intake...Quarantine.Notes","Well.1.WBC","Well.1.Phago","Well.2.Phago","Well.2.WBC","Well.3.Phago","Well.3.WBC","Well.4.WBC","Well.4.Phago","l_min","l_max","r_min","r_max","qpcr_plate","well","cq_value","quantity","log10_quantity","extraction_plate","extr_neg_cntrls","cq8","cq7","cq6","cq5","cq4","cq3","cq2","cq1","qpcr_neg_cntrls","y_inter","r2","error","elisa_od","elisa_cv","hapto_int","hapto_abs","hapto.oor","red","hapto_plate","hapto_cv","hapto_ext","inf_temp","temp_names","groups"
20221117,10,2939,"10_2939",NA,NA,0,0,"Control","Cold","B",1,"jgl",NA,NA,NA,NA,NA,NA,907,950,953,NA,"DH, SR, JG, CV, MA","ST","ST",20220812,"TRC","M",20.8,"FT",3.5,"Intake 0,0; isolated, cagemate of MG+ on 8/15; head and wing injuries - antibiotic applied 8/17",119,3,10,181,7,104,102,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04325,1.8,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221117,10,2632,"10_2632",NA,NA,0,0,"Control","Warm","F",1,"jgl",NA,NA,NA,NA,NA,NA,1010,1010,1012,NA,"DH, SR, JG, CV, MA","ST","TN",20220617,"TRC","F",17.7,"FT",3,"Intake 0,0",147,1,2,171,1,107,102,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221117,10,2704,"10_2704",NA,NA,0,0,"Control","Warm","B",1,"jgl",NA,NA,NA,NA,NA,"poked a lot",1010,1034,1038,NA,"DH, SR, JG, CV, MA","ST","TN",20220628,"KH","F",19.1,"FT",3,"Intake 0,0",141,9,11,116,8,100,106,12,NA,NA,NA,NA,2,"B5",34.35920212,21.05826129,1.343571277,1,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,0.05515,31.93,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221117,10,2718,"10_2718",NA,NA,0,0,"Control","Warm","A",1,"jgl",NA,NA,NA,NA,NA,NA,1010,1043,1046,NA,"DH, SR, JG, CV, MA","ST","TN",20220701,"TRC","M",21.1,"FT",3,"Intake 0,0",98,12,12,100,21,111,116,23,NA,NA,NA,NA,2,"D5",32.29065455,85.33393785,1.93618155,1,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,0.04395,1.77,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221117,10,2802,"10_2802",NA,NA,0,0,"Control","Warm","D",1,"jgl",NA,NA,NA,NA,NA,NA,1010,1026,1029,NA,"DH, SR, JG, CV, MA","ST","TN",20220722,"TRCII","F",20.7,"FT",3,"Intake 0,0",106,23,29,106,54,86,108,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0448,7.26,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221117,10,2842,"10_2842",NA,NA,0,0,"Control","Warm","C",1,"jgl",NA,NA,NA,NA,NA,NA,1010,1027,1028,NA,"DH, SR, JG, CV, MA","ST","TN",20220726,"DD","M",21.2,"MN",3.5,"Intake 0,0; droopy eyes 8/12, 8/17",115,10,4,130,6,111,116,9,NA,NA,NA,NA,2,"C5",33.87221489,29.27453062,1.481077419,1,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221117,10,2846,"10_2846",NA,NA,0,0,"Control","Warm","E",3,"jgl",NA,NA,NA,NA,NA,NA,1010,1021,1022,NA,"DH, SR, JG, CV, MA","ST","TN",20220726,"DD","M",19.8,"MN",3,"Intake 0,0; Pox on right foot",139,12,7,130,6,128,103,6,NA,NA,NA,NA,2,"E5",32.12615528,95.37806137,1.983978186,1,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,0.04445,0.8,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221117,10,2847,"10_2847",NA,NA,0,0,"Control","Warm","A",2,"jgl",NA,NA,NA,NA,NA,"half tube of plasma",1010,1034,1036,NA,"DH, SR, JG, CV, MA","ST","TN",20220726,"DD","F",18.7,"MN",3.5,"Intake 0,0",132,12,13,102,29,135,114,10,NA,NA,NA,NA,2,"A5",32.32445148,83.40515688,1.926368981,1,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221117,10,2906,"10_2906",NA,NA,0,0,"Control","Warm","E",2,"jgl",NA,NA,NA,NA,NA,NA,1010,1010,1012,NA,"DH, SR, JG, CV, MA","ST","TN",20220805,"TRCII","F",21,"FT",3.5,"Intake 0,0",105,12,13,149,12,152,113,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0444,3.82,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221117,10,2911,"10_2911",NA,NA,0,0,"Control","Warm","E",1,"jgl",NA,NA,NA,NA,NA,NA,1010,1020,1022,NA,"DH, SR, JG, CV, MA","ST","TN",20220808,"OL","M",19.7,"FT",3,"Intake 0,0; pox",100,6,8,104,5,85,91,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04415,5.61,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221117,10,2929,"10_2929",NA,NA,0,0,"Control","Warm","B",2,"jgl",NA,NA,NA,NA,NA,NA,1010,1043,1045,NA,"DH, SR, JG, CV, MA","ST","TN",20220810,"DD","M",21.1,"MN",3,"Intake 0,0",114,9,12,150,9,120,137,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0439,2.9,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221121,14,2573,"14_2573",NA,21.3,0,0,"Control","Cold","C",2,"jgl",NA,"jgl",NA,NA,NA,"took 2nd set of fever pictures last",1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220530,"DD","M",19.2,"MN",3,"Intake 0,0, returned to Derring captive flock 7/22",NA,NA,NA,NA,NA,NA,NA,NA,32.2,33.1,31.7,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221121,14,2603,"14_2603",NA,21.9,0,0,"Infected","Cold","B",3,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220610,"NEG","M",21.7,"FT",3,"Intake 0,0, returned to Derring captive flock 7/22",NA,NA,NA,NA,NA,NA,NA,NA,33.3,34.3,31.6,33.3,2,"B11",NA,0,0,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221121,14,2623,"14_2623",NA,22.4,0,0,"Infected","Cold","F",3,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220617,"CSH","M",20.4,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,31.3,31.7,31.9,33.2,2,"E11",NA,0,0,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221121,14,2653,"14_2653",NA,21.8,1.5,0,"Infected","Cold","B",4,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220621,"KH","M",20.8,"FT",3,"Intake 0,0 Steger; moved back to Derring 8/18",NA,NA,NA,NA,NA,NA,NA,NA,38.1,38.7,31.6,32.6,2,"F11",21.10069636,165392.2395,5.218517754,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221121,14,2655,"14_2655",NA,21.9,0,0,"Infected","Cold","C",4,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220622,"BE","F",19.4,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,32.6,33.3,32.1,32.5,2,"C12",NA,0,0,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221121,14,2667,"14_2667",NA,20.2,0,0,"Control","Cold","C",1,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220622,"BE","M",20.4,"FT",3,"Intake 0,0; 17.8g on 6/27",NA,NA,NA,NA,NA,NA,NA,NA,31.6,32.7,32.3,33.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221121,14,2684,"14_2684",NA,21.7,0,0,"Control","Cold","E",1,"jgl",NA,"jgl",NA,NA,NA,"eyes slightly pink r+l",1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220627,"IVT","F",20.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,32.5,33.3,33,34.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221121,14,2687,"14_2687",NA,20.7,0,0,"Infected","Cold","D",1,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220627,"IVT","F",20.5,"FT",3,"Intake 0,0, healed head injury 7/8",NA,NA,NA,NA,NA,NA,NA,NA,31.2,32.9,31.1,32.5,2,"A11",NA,0,0,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221121,14,2689,"14_2689",NA,19,1.5,0.5,"Infected","Cold","D",4,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220627,"LN","F",19.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,37.7,39.4,33.1,34.9,2,"C11",22.95715667,47111.07188,4.673132204,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221121,14,2741,"14_2741",NA,20,0.5,0,"Infected","Cold","A",4,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220704,"SC","M",19.9,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.9,33.3,34.5,2,"A12",23.23520331,39033.56881,4.591449386,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221121,14,2750,"14_2750",NA,21.1,0,0,"Control","Cold","C",3,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220706,"BE","F",19.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,32.1,33.3,32,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221121,14,2764,"14_2764",NA,22.1,0,0,"Infected","Cold","F",1,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220711,"PH","M",21,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,32.7,33,30.4,32.3,2,"G11",NA,0,0,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221121,14,2775,"14_2775",NA,20.5,0,0,"Infected","Cold","F",2,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220713,"BE","F",20.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,31.2,31.4,31.3,32.3,2,"H11",NA,0,0,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221121,14,2789,"14_2789",NA,19.7,0,0,"Control","Cold","E",2,"jgl",NA,"jgl",NA,NA,NA,"cage injury L eye",1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220715,"CSH","M",20.7,"FT",3.5,"Intake 0,0; Was housed with SOSP until 7/22",NA,NA,NA,NA,NA,NA,NA,NA,30.5,32.3,31,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221121,14,2799,"14_2799",NA,20.8,0,0,"Control","Cold","B",2,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220721,"KH","M",20.4,"FT",3,"Intake 0,0; pox 8/5 - cagemate also has pox",NA,NA,NA,NA,NA,NA,NA,NA,32.4,33.6,30.4,31.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221121,14,2813,"14_2813",NA,20.5,0,0,"Control","Cold","A",1,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220722,"CSH","F",19.9,"FT",3,"Intake 0,0; L eye maybe puffy, not scoreable (8/1 and 8/5)",NA,NA,NA,NA,NA,NA,NA,NA,32.6,34,32.9,33.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221121,14,2880,"14_2880",NA,20.1,0,1.5,"Infected","Cold","A",3,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220801,"DD","F",19.2,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,33,33.7,40.4,40.9,2,"H10",23.13259752,41839.0541,4.621592237,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221121,14,2892,"14_2892",NA,21.8,0,0,"Infected","Cold","D",3,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220803,"PH","F",20.2,"FT",3.5,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,30.7,32.1,31.7,33.1,2,"B12",NA,0,0,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221121,14,2893,"14_2893",NA,19.6,0,0,"Control","Cold","E",3,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220803,"PH","F",19,"FT",3.5,"Intake 0,0; both eyes a little red-rimmed, housed solo - same status on 8/8, 8/10, 8/12, 8/17",NA,NA,NA,NA,NA,NA,NA,NA,31.2,31.8,32.1,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221121,14,2894,"14_2894",NA,20.9,1.5,2.5,"Infected","Cold","D",2,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220804,"KH","F",22.6,"FT",3,"Intake 0,0; left eye maybe red (8/12)? intake right eye red? - no MG developed",NA,NA,NA,NA,NA,NA,NA,NA,38.7,39.5,38.5,39.5,2,"D12",23.84095898,25910.68878,4.413495719,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221121,14,2903,"14_2903",NA,20.5,0.5,1.5,"Infected","Cold","F",4,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220805,"TRCII","M",20.4,"FT",3,"Intake 0,0; R leg pinched, perching and gripping normal",NA,NA,NA,NA,NA,NA,NA,NA,33.6,35.7,38,39.8,2,"E12",23.58550092,30798.3602,4.488541695,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221121,14,2921,"14_2921",NA,20.4,0,0,"Control","Cold","A",2,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220810,"DD","M",20.6,"MN",3.5,"Intake 0,0; pox bleeding, AB applied 8/26",NA,NA,NA,NA,NA,NA,NA,NA,30.6,31,30.6,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221121,14,2928,"14_2928",NA,20.8,0,0,"Infected","Cold","E",4,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220810,"DD","M",20.1,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,31.9,32.5,32.4,33.3,2,"D11",NA,0,0,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221121,14,2939,"14_2939",NA,20,0,0,"Control","Cold","B",1,"jgl",NA,"jgl",NA,NA,NA,NA,1031,NA,NA,NA,"JGL, AA, BB","TN","ST",20220812,"TRC","M",20.8,"FT",3.5,"Intake 0,0; isolated, cagemate of MG+ on 8/15; head and wing injuries - antibiotic applied 8/17",NA,NA,NA,NA,NA,NA,NA,NA,32.8,34.2,33.1,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221121,14,2581,"14_2581",NA,19,0,1.5,"Infected","Warm","D",2,"jgl",NA,"jgl",NA,NA,NA,NA,905,NA,NA,NA,"JGL, AA, BB","TN","TN",20220602,"LH","M",19.3,"MN",3.5,"Intake 0,0; small injury on R halux, AB ointment; strange beak - developmental issue?",NA,NA,NA,NA,NA,NA,NA,NA,36.3,37.4,39.5,42.1,2,"D10",23.09009944,43059.30051,4.634077056,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221121,14,2632,"14_2632",NA,17.6,0,0,"Control","Warm","F",1,"jgl",NA,"jgl",NA,NA,NA,NA,905,NA,NA,NA,"JGL, AA, BB","TN","TN",20220617,"TRC","F",17.7,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,34.8,36.5,34.6,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221121,14,2648,"14_2648",NA,19.1,0,0,"Infected","Warm","C",4,"jgl",NA,"jgl",NA,NA,NA,NA,905,NA,NA,NA,"JGL, AA, BB","TN","TN",20220620,"DD","F",18.6,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,35.2,36.2,34.4,36.1,2,"C9",NA,0,0,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221121,14,2690,"14_2690",NA,19.7,0,3,"Infected","Warm","E",4,"jgl",NA,"jgl",NA,NA,NA,"R eye fully shut for picture",905,NA,NA,NA,"JGL, AA, BB","TN","TN",20220628,"KH","F",19.2,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,34.8,36.1,43.1,43.8,2,"B10",24.04592806,22556.04773,4.353282258,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221121,14,2704,"14_2704",NA,19.3,0,0,"Control","Warm","B",1,"jgl",NA,"jgl",NA,NA,NA,NA,905,NA,NA,NA,"JGL, AA, BB","TN","TN",20220628,"KH","F",19.1,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,35.7,36.8,35.3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221121,14,2718,"14_2718",NA,22.8,0,0,"Control","Warm","A",1,"jgl",NA,"jgl",NA,NA,NA,"Both eyes slightly pink",905,NA,NA,NA,"JGL, AA, BB","TN","TN",20220701,"TRC","M",21.1,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,34.3,34.7,34.1,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221121,14,2802,"14_2802",NA,20.3,0,0,"Control","Warm","D",1,"jgl",NA,"jgl",NA,NA,NA,NA,905,NA,NA,NA,"JGL, AA, BB","TN","TN",20220722,"TRCII","F",20.7,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,35,35.7,35.2,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221121,14,2842,"14_2842",NA,21.1,0,0,"Control","Warm","C",1,"jgl",NA,"jgl",NA,NA,NA,NA,905,NA,NA,NA,"JGL, AA, BB","TN","TN",20220726,"DD","M",21.2,"MN",3.5,"Intake 0,0; droopy eyes 8/12, 8/17",NA,NA,NA,NA,NA,NA,NA,NA,34.8,35.8,35.6,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221121,14,2846,"14_2846",NA,19.1,0,0,"Control","Warm","E",3,"jgl",NA,"jgl",NA,NA,NA,"cage injuries L+R eyes ab applied",905,NA,NA,NA,"JGL, AA, BB","TN","TN",20220726,"DD","M",19.8,"MN",3,"Intake 0,0; Pox on right foot",NA,NA,NA,NA,NA,NA,NA,NA,33.8,35,33.2,34.7,2,"F12",NA,0,0,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221121,14,2847,"14_2847",NA,18.5,0,0,"Control","Warm","A",2,"jgl",NA,"jgl",NA,NA,NA,NA,905,NA,NA,NA,"JGL, AA, BB","TN","TN",20220726,"DD","F",18.7,"MN",3.5,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,33.9,35.9,35.6,36.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221121,14,2850,"14_2850",NA,18.8,0,1.5,"Infected","Warm","D",4,"jgl",NA,"jgl",NA,NA,NA,NA,905,NA,NA,NA,"JGL, AA, BB","TN","TN",20220727,"PH","M",19.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,35,36.7,41.1,42.5,2,"A9",25.05699126,11382.35655,4.056270339,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221121,14,2869,"14_2869",NA,19.3,0,0,"Infected","Warm","A",3,"jgl",NA,"jgl",NA,NA,NA,NA,905,NA,NA,NA,"JGL, AA, BB","TN","TN",20220729,"DD","M",19.6,"MN",3,"Intake 0,0; pox L foot",NA,NA,NA,NA,NA,NA,NA,NA,35.5,37.1,35.6,36.1,2,"F9",NA,0,0,2,"pos",NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,"neg",38.864,0.999559892,0.017856573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
